word,pos,CEFR,freq,base_score,log_frequency,final_score
ethos,noun,C2,946491,6000.0,-201.56731688714075,5798.432683112859
inert,adjective,C2,935898,6000.0,-202.348790812394,5797.651209187606
accrue,verb,C2,927430,6000.0,-202.97988595939705,5797.0201140406025
exalted,adjective,C2,925774,6000.0,-203.10397617255262,5796.896023827448
abolish,verb,C2,912065,6000.0,-204.139849569342,5795.860150430658
hitherto,adverb,C2,909042,6000.0,-204.37036680016547,5795.629633199835
blight,noun,C2,906914,6000.0,-204.53309649588022,5795.46690350412
blight,verb,C2,906914,6000.0,-204.53309649588022,5795.46690350412
hoist,verb,C2,905107,6000.0,-204.67157915093628,5795.328420849064
pluck,noun,C2,891481,6000.0,-205.72482202373425,5794.275177976266
choreography,noun,C2,886297,6000.0,-206.12976046589932,5793.870239534101
spurious,adjective,C2,878052,6000.0,-206.77870807571838,5793.221291924282
dispersal,noun,C2,871628,6000.0,-207.28856599301304,5792.711434006987
lament,verb,C2,868477,6000.0,-207.54002878568838,5792.459971214312
lament,verb,C2,868477,6000.0,-207.54002878568838,5792.459971214312
deterrent,noun,C2,868064,6000.0,-207.57305549696207,5792.426944503038
mercantile,adjective,C2,864143,6000.0,-207.8873943804246,5792.112605619575
tactile,adjective,C2,863413,6000.0,-207.94607450986553,5792.053925490134
cinematography,noun,C2,863361,6000.0,-207.95025635700978,5792.0497436429905
selectivity,noun,C2,861736,6000.0,-208.08106615810806,5791.918933841892
anthropological,adjective,C2,859724,6000.0,-208.2433710275834,5791.756628972416
parable,noun,C2,854274,6000.0,-208.68492924005596,5791.315070759944
skew,verb,C2,851662,6000.0,-208.8975526551182,5791.1024473448815
modernism,noun,C2,851192,6000.0,-208.9358810618565,5791.064118938143
remittance,noun,C2,851132,6000.0,-208.94077557320696,5791.059224426793
ornate,adjective,C2,844908,6000.0,-209.45038300679573,5790.549616993204
commensurate,adjective,C2,841778,6000.0,-209.70808092334028,5790.29191907666
hermit,noun,C2,828204,6000.0,-210.8368521512187,5789.163147848782
figurative,adjective,C2,822947,6000.0,-211.27898518478509,5788.721014815215
chronologically,adverb,C2,820941,6000.0,-211.4484420743293,5788.551557925671
spatially,adverb,C2,818499,6000.0,-211.65528980719,5788.34471019281
diligently,adverb,C2,817011,6000.0,-211.78163250861223,5788.218367491388
interlude,noun,C2,811630,6000.0,-212.24044952889165,5787.759550471108
arcane,adjective,C2,809848,6000.0,-212.39306449529056,5787.606935504709
informant,noun,C2,807179,6000.0,-212.6222736756328,5787.377726324367
amorphous,adjective,C2,803676,6000.0,-212.9242581975102,5787.07574180249
reverb,noun,C2,799031,6000.0,-213.3267278252285,5786.673272174771
ephemera,noun,C2,795879,6000.0,-213.60117003315042,5786.39882996685
hypnotherapy,noun,C2,782969,6000.0,-214.73669297174905,5785.263307028251
stipulation,noun,C2,781273,6000.0,-214.8872574026695,5785.112742597331
blurb,noun,C2,776249,6000.0,-215.33519473437173,5784.664805265628
whirlwind,noun,C2,770647,6000.0,-215.838097701621,5784.161902298379
diligent,adjective,C2,769726,6000.0,-215.92112752150126,5784.078872478499
ebb,verb,C2,766862,6000.0,-216.1799585814087,5783.820041418591
conglomerate,noun,C2,763968,6000.0,-216.44248462346167,5783.5575153765385
fluctuation,noun,C2,759586,6000.0,-216.8418919531295,5783.15810804687
attrition,noun,C2,758511,6000.0,-216.94022722577716,5783.059772774222
mercenary,noun,C2,758335,6000.0,-216.95634004336745,5783.043659956633
unsurpassed,adjective,C2,756587,6000.0,-217.1165729312046,5782.883427068796
hysteria,noun,C2,752923,6000.0,-217.4536433455758,5782.546356654424
etch,verb,C2,751420,6000.0,-217.5923868203497,5782.40761317965
gout,noun,C2,744272,6000.0,-218.25604735244184,5781.743952647558
mystique,noun,C2,741903,6000.0,-218.47740564108915,5781.522594358911
divination,noun,C2,740762,6000.0,-218.5842724904972,5781.415727509503
perverse,adjective,C2,731650,6000.0,-219.44366233738413,5780.556337662616
euphoria,noun,C2,729486,6000.0,-219.64933058335788,5780.350669416642
uncanny,adjective,C2,728621,6000.0,-219.7317115863031,5780.268288413697
fallacy,noun,C2,727996,6000.0,-219.79129631705246,5780.208703682947
spire,noun,C2,725421,6000.0,-220.03732614538274,5779.962673854618
distillation,noun,C2,725410,6000.0,-220.03837901882224,5779.9616209811775
antidote,noun,C2,725073,6000.0,-220.0706429718707,5779.92935702813
hysterical,adjective,C2,720682,6000.0,-220.49240782021627,5779.507592179783
requisition,noun,C2,720588,6000.0,-220.50146478791322,5779.498535212087
hindsight,noun,C2,717180,6000.0,-220.8306284591767,5779.169371540824
philanthropic,adjective,C2,711469,6000.0,-221.3857514871862,5778.614248512814
impeccable,adjective,C2,709026,6000.0,-221.62457907774086,5778.375420922259
extracurricular,adjective,C2,707470,6000.0,-221.77712293586382,5778.222877064136
extracurricular,noun,C2,707470,6000.0,-221.77712293586382,5778.222877064136
babble,verb,C2,705693,6000.0,-221.95174362994612,5778.048256370053
virtuoso,noun,C2,701858,6000.0,-222.33010136301084,5777.669898636989
ecotourism,noun,C2,696430,6000.0,-222.86917203072227,5777.130827969278
scavenger,noun,C2,692800,6000.0,-223.23202758200114,5776.767972417999
prolong,verb,C2,687609,6000.0,-223.7542380885967,5776.245761911403
resuscitation,noun,C2,684251,6000.0,-224.09415445628554,5775.905845543714
rife,adjective,C2,678405,6000.0,-224.6899202360466,5775.310079763954
gambit,noun,C2,678274,6000.0,-224.7033291778485,5775.296670822151
turret,noun,C2,677420,6000.0,-224.790806718674,5775.209193281326
exorcism,noun,C2,672113,6000.0,-225.3369016291619,5774.663098370838
telescopic,adjective,C2,669870,6000.0,-225.56900581629344,5774.430994183706
conciliation,noun,C2,666424,6000.0,-225.92711423332025,5774.07288576668
infernal,adjective,C2,665860,6000.0,-225.98590141350348,5774.014098586496
extant,adjective,C2,659214,6000.0,-226.68240628384615,5773.317593716154
wayward,adjective,C2,658772,6000.0,-226.72897688027723,5773.2710231197225
nigh,adverb,C2,656088,6000.0,-227.0124447973193,5772.987555202681
burgeoning,adjective,C2,651445,6000.0,-227.50555973881524,5772.4944402611845
autopilot,noun,C2,648646,6000.0,-227.80453147195908,5772.195468528041
irrevocable,adjective,C2,647399,6000.0,-227.93814388825388,5772.061856111746
interlocking,adjective,C2,646188,6000.0,-228.06814556056918,5771.931854439431
verily,adverb,C2,646173,6000.0,-228.06975734785942,5771.930242652141
shimmer,verb,C2,645534,6000.0,-228.13845425613204,5771.861545743868
calamity,noun,C2,643887,6000.0,-228.31583211482769,5771.684167885172
ostensibly,adverb,C2,640883,6000.0,-228.64052714712528,5771.359472852875
milieu,noun,C2,636367,6000.0,-229.131525621977,5770.868474378023
intrinsically,adverb,C2,618549,6000.0,-231.10337526670696,5768.896624733293
knack,noun,C2,616898,6000.0,-231.28895199937256,5768.711048000628
materialism,noun,C2,612804,6000.0,-231.75127965716234,5768.248720342837
cinematographer,noun,C2,611879,6000.0,-231.85616587795027,5768.14383412205
meticulous,adjective,C2,610335,6000.0,-232.0315945534319,5767.968405446568
stratosphere,noun,C2,602754,6000.0,-232.89943482055537,5767.100565179445
fluctuate,verb,C2,598674,6000.0,-233.3710246114868,5766.628975388513
recitation,noun,C2,598378,6000.0,-233.40536292921394,5766.594637070786
embody,verb,C2,595383,6000.0,-233.75376494809734,5766.246235051903
superfluous,adjective,C2,594748,6000.0,-233.82785831161294,5766.1721416883875
tacit,adjective,C2,594255,6000.0,-233.8854373364315,5766.114562663569
notoriously,adverb,C2,592582,6000.0,-234.08118900063772,5765.918810999362
parochial,adjective,C2,591954,6000.0,-234.15481169914682,5765.845188300853
eminence,noun,C2,586334,6000.0,-234.81716310985422,5765.182836890146
patchy,adjective,C2,584858,6000.0,-234.99217147250954,5765.00782852749
disperse,verb,C2,583775,6000.0,-235.12086323435454,5764.879136765646
meticulously,adverb,C2,578401,6000.0,-235.76300241025143,5764.236997589748
brim,verb,C2,578190,6000.0,-235.78833636339965,5764.2116636366
clinch,verb,C2,578103,6000.0,-235.79878480857838,5764.201215191421
prescriptive,adjective,C2,563344,6000.0,-237.59445137975973,5762.405548620241
romp,verb,C2,554517,6000.0,-238.69101708653199,5761.308982913468
topographical,adjective,C2,551708,6000.0,-239.0436391764266,5760.956360823573
treacherous,adjective,C2,550477,6000.0,-239.1987364089996,5760.801263591
unravel,verb,C2,548449,6000.0,-239.45500790637288,5760.544992093627
individualism,noun,C2,532234,6000.0,-241.53878634091149,5758.461213659089
abundantly,adverb,C2,531094,6000.0,-241.68766693020325,5758.312333069796
declination,noun,C2,531042,6000.0,-241.69446559339156,5758.305534406609
repose,noun,C2,529829,6000.0,-241.8532466632576,5758.146753336742
repose,verb,C2,529829,6000.0,-241.8532466632576,5758.146753336742
exorcist,noun,C2,528473,6000.0,-242.0311772544655,5757.968822745534
detract,verb,C2,526815,6000.0,-242.24935688166204,5757.750643118338
salivary,adjective,C2,526331,6000.0,-242.31317692886756,5757.6868230711325
proverbial,adjective,C2,522327,6000.0,-242.84340487810783,5757.156595121892
monastic,adjective,C2,522059,6000.0,-242.8790396574206,5757.12096034258
exhibitionist,noun,C2,516962,6000.0,-243.56027018809885,5756.439729811901
cordon,verb,C2,514009,6000.0,-243.95802779754916,5756.041972202451
fruition,noun,C2,512138,6000.0,-244.21122855493428,5755.788771445065
ephemeral,adjective,C2,510994,6000.0,-244.36650116336722,5755.6334988366325
condone,verb,C2,505681,6000.0,-245.0922092065229,5754.907790793477
veritable,adjective,C2,502493,6000.0,-245.53133058244714,5754.4686694175525
posterity,noun,C2,502409,6000.0,-245.54293854204766,5754.4570614579525
substantiate,verb,C2,497837,6000.0,-246.17768857845485,5753.822311421545
habitation,noun,C2,495770,6000.0,-246.46657476240546,5753.533425237594
provocation,noun,C2,492334,6000.0,-246.94946959683483,5753.050530403165
buzzard,noun,C2,487611,6000.0,-247.61876819977542,5752.381231800225
denounce,verb,C2,483368,6000.0,-248.2255971201896,5751.774402879811
nascent,adjective,C2,482442,6000.0,-248.35874054789497,5751.641259452105
idiosyncratic,adjective,C2,480972,6000.0,-248.57062789826222,5751.4293721017375
resounding,adjective,C2,474732,6000.0,-249.47733636045916,5750.522663639541
menacing,adjective,C2,473864,6000.0,-249.60440514297423,5750.395594857026
arduous,adjective,C2,472353,6000.0,-249.8261606421876,5750.1738393578125
locomotion,noun,C2,467875,6000.0,-250.48754589052345,5749.5124541094765
surrealism,noun,C2,467793,6000.0,-250.49971594124224,5749.500284058758
brevity,noun,C2,466461,6000.0,-250.69770439530933,5749.302295604691
adorn,verb,C2,464591,6000.0,-250.97661727176038,5749.02338272824
recumbent,adjective,C2,461123,6000.0,-251.49685830098284,5748.503141699017
minster,verb,C2,459048,6000.0,-251.81000699633498,5748.189993003665
collider,noun,C2,456804,6000.0,-252.15025746726297,5747.849742532737
instantaneously,adverb,C2,456739,6000.0,-252.1601380981291,5747.839861901871
flagging,adjective,C2,455580,6000.0,-252.33655380998388,5747.663446190016
magpie,noun,C2,455274,6000.0,-252.383206101894,5747.616793898106
delicatessen,noun,C2,453948,6000.0,-252.5857290346522,5747.414270965348
relinquish,verb,C2,452760,6000.0,-252.767677984381,5747.232322015619
mediocrity,noun,C2,451949,6000.0,-252.89216165085676,5747.107838349143
cull,verb,C2,451434,6000.0,-252.97132709886773,5747.028672901132
utilitarian,adjective,C2,447151,6000.0,-253.63322729538208,5746.366772704618
utilitarian,adjective,C2,447151,6000.0,-253.63322729538208,5746.366772704618
insular,adjective,C2,444404,6000.0,-254.06109765807076,5745.938902341929
quirk,verb,C2,444069,6000.0,-254.11345781079072,5745.88654218921
cogent,adjective,C2,443481,6000.0,-254.20545718489396,5745.794542815106
aberration,noun,C2,443062,6000.0,-254.27108902213897,5745.728910977861
subsidize,verb,C2,443001,6000.0,-254.28064919060594,5745.719350809394
crippling,adjective,C2,442891,6000.0,-254.29789216641913,5745.702107833581
assimilate,verb,C2,437479,6000.0,-255.15157851255796,5744.8484214874425
shoal,noun,C2,435185,6000.0,-255.51662457221775,5744.483375427782
reproach,verb,C2,432657,6000.0,-255.92114265951545,5744.078857340484
archetype,noun,C2,431193,6000.0,-256.156486841459,5743.843513158541
gauche,adjective,C2,430455,6000.0,-256.27542655691286,5743.724573443087
allegory,noun,C2,429906,6000.0,-256.36403844680325,5743.6359615531965
paradoxical,adjective,C2,429715,6000.0,-256.39489352627606,5743.605106473724
treachery,noun,C2,429292,6000.0,-256.46327587462883,5743.536724125372
portraiture,noun,C2,428962,6000.0,-256.5166706097655,5743.483329390235
averse,adjective,C2,426255,6000.0,-256.9562260832879,5743.043773916712
hapless,adjective,C2,425702,6000.0,-257.0463640647172,5742.953635935282
quiver,verb,C2,419536,6000.0,-258.05941789335895,5741.940582106641
quiver,noun,C2,419536,6000.0,-258.05941789335895,5741.940582106641
enabler,noun,C2,418510,6000.0,-258.22943007159444,5741.770569928405
liaise,verb,C2,417854,6000.0,-258.33835039166456,5741.661649608335
derelict,adjective,C2,407289,6000.0,-260.11648374083325,5739.883516259167
derelict,noun,C2,407289,6000.0,-260.11648374083325,5739.883516259167
chrysalis,noun,C2,400464,6000.0,-261.28985304535837,5738.7101469546415
hindrance,noun,C2,399070,6000.0,-261.53197077259426,5738.468029227406
preoccupation,noun,C2,398883,6000.0,-261.5645142992197,5738.43548570078
artifice,noun,C2,396625,6000.0,-261.9586818455465,5738.041318154454
allot,verb,C2,396325,6000.0,-262.011220117406,5737.988779882594
stipulate,verb,C2,394078,6000.0,-262.4060008729516,5737.593999127048
infallible,adjective,C2,390285,6000.0,-263.0775370910741,5736.922462908926
fabricate,verb,C2,388317,6000.0,-263.4285400806441,5736.571459919356
tenacity,noun,C2,386231,6000.0,-263.80253640046004,5736.19746359954
rebuke,noun,C2,383708,6000.0,-264.25759025539435,5735.7424097446055
rebuke,verb,C2,383708,6000.0,-264.25759025539435,5735.7424097446055
unequivocally,adverb,C2,381679,6000.0,-264.6257211738098,5735.37427882619
counterproductive,adjective,C2,380766,6000.0,-264.792009888248,5735.207990111752
fete,noun,C2,374097,6000.0,-266.01889582888566,5733.981104171115
preeminent,adjective,C2,372149,6000.0,-266.38139601526234,5733.618603984738
maelstrom,noun,C2,371002,6000.0,-266.59572801090087,5733.4042719890995
succumb,verb,C2,369186,6000.0,-266.93643024942514,5733.063569750575
palatable,adjective,C2,367458,6000.0,-267.2621823240792,5732.737817675921
unequivocal,adjective,C2,366289,6000.0,-267.483424973948,5732.516575026052
unobtrusive,adjective,C2,364891,6000.0,-267.7489367014987,5732.251063298501
glitz,noun,C2,363646,6000.0,-267.986248031103,5732.013751968897
paradoxically,adverb,C2,361996,6000.0,-268.3020120148009,5731.697987985199
vandal,noun,C2,361110,6000.0,-268.4721621449189,5731.527837855081
romper,noun,C2,361105,6000.0,-268.47312354424093,5731.526876455759
envisage,verb,C2,360359,6000.0,-268.616713687366,5731.383286312634
envisage,verb,C2,360359,6000.0,-268.616713687366,5731.383286312634
elated,adjective,C2,358902,6000.0,-268.89801641595466,5731.101983584045
eccentricity,noun,C2,358507,6000.0,-268.9744757709985,5731.025524229001
lyricist,noun,C2,355597,6000.0,-269.5403686626379,5730.459631337362
edifice,noun,C2,351673,6000.0,-270.310825882256,5729.689174117744
vermin,noun,C2,351663,6000.0,-270.3128002928121,5729.687199707188
trifle,noun,C2,349545,6000.0,-270.732250801782,5729.267749198218
trifle,verb,C2,349545,6000.0,-270.732250801782,5729.267749198218
egalitarian,adjective,C2,347528,6000.0,-271.1340685914514,5728.865931408549
egalitarian,noun,C2,347528,6000.0,-271.1340685914514,5728.865931408549
fabled,adjective,C2,347260,6000.0,-271.1876338022154,5728.812366197784
proportionally,adverb,C2,345141,6000.0,-271.61262010942073,5728.387379890579
sterility,noun,C2,343475,6000.0,-271.94858898552,5728.0514110144795
irrevocably,adverb,C2,343006,6000.0,-272.0434624369358,5727.956537563065
opulent,adjective,C2,342718,6000.0,-272.1017859230723,5727.898214076928
notoriety,noun,C2,339996,6000.0,-272.65545711181187,5727.344542888188
huddle,verb,C2,339922,6000.0,-272.6705709752618,5727.329429024739
huddle,noun,C2,339922,6000.0,-272.6705709752618,5727.329429024739
poise,verb,C2,339263,6000.0,-272.8053113579549,5727.194688642045
summarily,adverb,C2,338849,6000.0,-272.89009250278923,5727.109907497211
allusion,noun,C2,336152,6000.0,-273.4449470540988,5726.5550529459015
wither,verb,C2,335215,6000.0,-273.6387588446976,5726.361241155302
contractually,adverb,C2,335154,6000.0,-273.65139503694735,5726.348604963053
mottled,adjective,C2,329195,6000.0,-274.8970250352846,5725.102974964715
banish,verb,C2,328029,6000.0,-275.14339394594265,5724.856606054057
topple,verb,C2,327077,6000.0,-275.3451961886778,5724.654803811322
elation,noun,C2,325901,6000.0,-275.59529380550964,5724.40470619449
materialistic,adjective,C2,325282,6000.0,-275.7272980929383,5724.272701907062
cloister,noun,C2,324868,6000.0,-275.81572555169953,5724.1842744483
prise,verb,C2,322565,6000.0,-276.30969631983965,5723.6903036801605
prostrate,verb,C2,322274,6000.0,-276.37236377141437,5723.627636228585
prostrate,adjective,C2,322274,6000.0,-276.37236377141437,5723.627636228585
dribble,noun,C2,322187,6000.0,-276.3911103892416,5723.6088896107585
dribble,verb,C2,322187,6000.0,-276.3911103892416,5723.6088896107585
dribble,verb,C2,322187,6000.0,-276.3911103892416,5723.6088896107585
venomous,adjective,C2,317422,6000.0,-277.4256727763776,5722.574327223622
dampen,verb,C2,317216,6000.0,-277.47074837203047,5722.52925162797
contagion,noun,C2,315150,6000.0,-277.924443026541,5722.075556973459
confrontational,adjective,C2,314332,6000.0,-278.1048987012118,5721.895101298788
painstakingly,adverb,C2,313343,6000.0,-278.3237061644856,5721.676293835514
abject,adjective,C2,312620,6000.0,-278.48410091065153,5721.515899089349
spontaneity,noun,C2,310413,6000.0,-278.9760196994886,5721.0239803005115
tantamount,adjective,C2,310178,6000.0,-279.02860480158495,5720.971395198415
buccaneer,noun,C2,309660,6000.0,-279.1446566266196,5720.8553433733805
buccaneer,verb,C2,309660,6000.0,-279.1446566266196,5720.8553433733805
wane,verb,C2,308932,6000.0,-279.3080850504129,5720.691914949587
sandwiched,adjective,C2,308169,6000.0,-279.47978446741473,5720.520215532585
hermetic,adjective,C2,302983,6000.0,-280.65818793219375,5719.341812067806
archetypal,adjective,C2,301427,6000.0,-281.01569054681704,5718.9843094531825
brimstone,noun,C2,301353,6000.0,-281.03273853749374,5718.967261462506
austere,adjective,C2,300808,6000.0,-281.15842378596847,5718.841576214031
plumage,noun,C2,300727,6000.0,-281.1771230464479,5718.822876953552
haughty,adjective,C2,300598,6000.0,-281.2069137505906,5718.7930862494095
attuned,adjective,C2,299850,6000.0,-281.37990603407854,5718.620093965921
